"","numinves","idenpa","numentre","reg","ciudad","tamciud","comdist","edad","sexo","codigo","diareal","mesreal","ini","fin","dura","totrevi","totcuot","totrech","totperd","numcasa","codsuper","supervvi","superven","codif","digit","P1ST","P2ST","P3N","P4STGBS","P5STGBS","P6STGBS","P7ST","P8STGBS","P9STGBS","P10STGBS","P11STGBS_A","P11STGBS_B","P12ST","P13STGBS_A","P13STGBS_B","P13ST_C","P13ST_D","P13ST_E","P13ST_F","P13ST_G","P13ST_H","P13ST_I","P14ST_A","P14ST_B","P14ST_C","P14ST_D","P14ST_E","P14ST_F","P14ST_G","P14ST_H","P14N_I","P15STGBS","P16ST","P17ST","P18ST_A","P18STM_B","P18STM_C","P18N_D","P18N_E","P18N_F","P18N_G","P18N_H","P18ST_I","P19N","P20STM","P21ST","P22ST","P23ST_A","P23ST_B","P23ST_C","P23ST_D","P23ST_E","P23ST_F","P24ST_A","P24ST_B","P24ST_C","P24ST_D","P24ST_E","P25N_A","P25N_B","P25N_C","P26SDN_A","P26SDN_B","P26SDN_C","P26SDN_D","P26SDN_E","P26SDN_F","P27SDN","P28STIN","P29STIN_A","P29STIN_B","P30STIN_A","P30INN_B","P30INN_C","P30INN_D","P30INN_E","P30INN_F","P31INN_A","P31INN_B","P31INN_C","P31INN_D","P31INN_E","P31INN_F","P31INN_1","P31INN_2","P31INN_3","P31INN_4","P31INN_5","P31INN_6","P32INN","P33N_A","P33ST_B","P33N_C","P33N_D","P34WVSNA","P34WVSNB","P35NA","P35NB","P36ST","P37CSN_A","P37CSN_B","P37STCS_C","P37WVSSTCS_D","P37STCS_E","P37CSN_F","P37WVSCS_G","P37WVSCS_H","P38CSN_A","P38CSN_B","P38CSN_C","P38CSN_D","P38CSN_E","P38CSN_F","P38CSN_G","P39N","P40STGBS","P41ST_A","P41ST_B","P41ST_C","P41ST_D","P41ST_E","P41ST_F","P41ST_G","P41ST_H","P41ST_I","P41ST_J","P41ST_K","P41ST_L","P41ST_M","P42STGBS","P43STGBS_A","P43STGBS_B","P44ST_A","P44ST_B","P44ST_C","P44ST_D","P45ST_A","P45S_B","P45ST_C","P45STN_D","P46N","P47ST","P48ST","P49ST","P50ST","P51N","P52N","P53N_A","P53N_B","P53N_C","P53N_D","P54N_A","P54ST_B","P55N","P56N_A","P56N_B","P56N_C","P56N_D","P57ST_A","P57ST_B","P57ST_C","P57ST_D","P57ST_E","P57ST_F","P57ST_G","P57ST_H","P58ST","P59ST","P60ST","P61ST","P62N_1","P62ST_2","P62ST_3","P62ST_4","P62ST_5","P62N_6","P62ST_7","P62ST_8","P62N_9","P62ST_10","P62ST_11","P62N_12","P62N_13","P62N_14","P62N_15","P62N_16","P62N_17","P63ST","S1","S1A","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13INN_A_A","S13INN_A_B","S13INN_A_C","S13INN_A_D","S13INN_A_1","S13INN_A_2","S13INN_A_3","S14M_A","S14M_B","S14M_C","S14M_D","S14M_E","S14M_F","S14M_G","S14M_H","S14M_I","S14M_J","S15_A","S15_B","S16","S17","S18_A","S18_B","S19","S20_A","S20_B","S20_C","S20_D","S20_E","S20_F","S20_G","S20_H","S20_I","S20_J","S20_K","S21A","S21B","S22_A","S22_B","S23","S24","REEEDUC_1","REEDUC_2","REEDUC_3","reedad","perpart","fampart","wt"
"3605","2023"," Colombia",1,"CO: Region Territorios Nacionales","CO: Bogota D.C.","(Capital)",11001,26,"Mujer",24189,"22","Febrero",1351,1420,29,3,0,0,0,1,0,"No supervisada","No supervisada",80,24189,"Muy satisfecho","Esta estancado","Puede mejorarse con pequenos cambios","Pobreza","Muy mala","Mucho peor","Igual","Un poco mejor","Uno nunca es lo suficientemente cuidadoso en el trato con los demas","La democracia es preferible a cualquier otra forma de gobierno","No muy satisfecho","Nada satisfecho",1,"Ninguna","Ninguna","Poca","Ninguna","Ninguna","Ninguna","Ninguna","Ninguna","Ninguna","Algo","Algo","Ninguna","Ninguna","Ninguna","Ninguna","Algo","Ninguna","Algo","No aprueba","3","Muy injusta","Muy en desacuerdo","Muy en desacuerdo","Muy en desacuerdo","De acuerdo","Muy en desacuerdo","Muy en desacuerdo","Muy en desacuerdo","De acuerdo","Muy en desacuerdo","Prefiero una sociedad que este abierta a la diversidad de todo tipo de costumbres","En ninguna circunstancia apoyaria a un gobierno militar","La democracia puede funcionar sin partidos","2","Algo favorable","Algo favorable","Algo favorable","Algo favorable","Algo favorable","Algo favorable","Muy malas","Mas bien malas","Mas bien buenas","Muy malas","Muy malas","Muy malas","Muy malas","Muy malas","Algo","Algo","Poco","Nada","Nada","Nada","eeuu","Disminuido algo","Algo a favor","Muy en contra","Muy en desacuerdo","Muy de acuerdo","De acuerdo","Muy de acuerdo","Muy de acuerdo","Muy de acuerdo","Menciona","Menciona","Menciona","Menciona","Menciona","Menciona","Ir a estudiar o trabajar a otros paises.","Comprar un producto extranjero a un precio mas bajo","Mas empleo","Salarios mas altos","Acceso a mayor variedad de productos","Mas y mejor acceso a la tecnologia","Lo perjudica","En desacuerdo","Muy de acuerdo","Muy de acuerdo","En desacuerdo","Dar mayor oportunidad a la gente de participar en decisiones gubernamentales importantes","Proteger la libertad de expresion","Que la prensa no cuestione el poder","Concentrar el poder politico en un lider","A la lucha contra el cambio climatico, sin importar sus consecuencias negativas en el crecimiento economico","De acuerdo","De acuerdo","En desacuerdo","En desacuerdo","En desacuerdo","De acuerdo","En desacuerdo","De acuerdo","No menciona","No menciona","No menciona","No menciona","Menciona","Menciona","No menciona","Regular","Nada Interesado","Poco garantizadas","Algo garantizadas","Poco garantizadas","Poco garantizadas","Poco garantizadas","Poco garantizadas","Algo garantizadas","Poco garantizadas","Algo garantizadas","Algo garantizadas","Algo garantizadas","Para nada garantizadas","Poco garantizadas","No","No vota/Ninguno","No aplicable","Nunca","Nunca","Nunca","Nunca","Nunca las haria","La ha realizado","Nunca las haria","La podria realizar","Hay que controlar la publicacion de informacion falsa aunque eso limite la libertad de expresion.","Hay que votar pero tambien protestar","No dicen lo que realmente piensan","Si","Entre amigos","Ni la mejoran ni la empeoran","No lo representa bien","Mucha","Mucha","Mucha","Mucha","De acuerdo","Muy en desacuerdo","Mas de la mitad","En desacuerdo","En desacuerdo","En desacuerdo","En desacuerdo","No menciona","No menciona","No menciona","Menciona","No menciona","No menciona","Menciona","No menciona","Pariente","Todo o casi todo el tiempo","Nada","6","5","No lo conoce","No lo conoce","No lo conoce","0 Muy mala","No sabe","10 Muy buena","No lo conoce","No sabe","4","No sabe","No lo conoce","No sabe","No lo conoce","No lo conoce","No lo conoce","No lo conoce","Bastante probable","Evangelica sin especificar","No muy practicante","Media","Nunca","No esta preocupado","No les alcanza, tienen dificultades","No","Mestizo(a)","No","Si",16,"11 anos","Instituto superior/academias/Formacion tecnica incompleta","No menciona","Menciona","No menciona","No menciona","Si, a un local de otro pais",0,"No contesta","Menciona","Menciona","Menciona","Menciona","Menciona","Menciona","Menciona","Menciona","No menciona","No menciona","Espanol","Espanol","Si",19960615,"No trabaja/ responsable de las compras y el cuidado de la casa","No aplicable","No aplicable","Si","No","Si","Si","No","Si","Si","Si","Si","Si","Si",-3,"No aplicable","No aplicable","No aplicable","No aplicable","Muy bueno","Secundaria, media, tecnica completa","Secundaria, media, tecnica incompleta","No aplicable","26-40","No menciona partido","No menciona partido (Vota nulo/blanco, no vota, ninguno)",0.646669
"3606","2023"," Colombia",2,"CO: Region Territorios Nacionales","CO: Bogota D.C.","(Capital)",11001,40,"Hombre",23388,"22","Febrero",1343,1425,42,0,0,0,0,1,0,"No supervisada","Caratula",11,23388,"Bastante satisfecho","Esta estancado","Debe cambiarse radicalmente","Corrupcion","Regular","Igual","Un poco peor","Un poco mejor","Uno nunca es lo suficientemente cuidadoso en el trato con los demas","A la gente como uno, nos da lo mismo un regimen democratico que uno no democratico","Nada satisfecho","Nada satisfecho",1,"Ninguna","Ninguna","Ninguna","Poca","Poca","Ninguna","Ninguna","Ninguna","Ninguna","Poca","Ninguna","Ninguna","Ninguna","Ninguna","Ninguna","Ninguna","Ninguna","Poca","No sabe / No contesta","5","Muy injusta","De acuerdo","De acuerdo","En desacuerdo","De acuerdo","De acuerdo","Muy en desacuerdo","De acuerdo","De acuerdo","En desacuerdo","Prefiero una sociedad que defienda nuestras costumbres","Apoyaria a un gobierno militar en reemplazo del gobierno democratico, si las cosas se ponen muy dificiles","La democracia puede funcionar sin partidos","3","Muy desfavorable","Muy desfavorable","Muy desfavorable","Muy desfavorable","Muy desfavorable","Muy desfavorable","Muy malas","Muy malas","Muy malas","Muy malas","Muy malas","Muy malas","Muy malas","Muy malas","Nada","Mucho","Poco","Nada","Nada","Nada","Ninguno (espontaneo)","Disminuido mucho","Muy a favor","Muy en contra","En desacuerdo","Muy de acuerdo","Muy de acuerdo","En desacuerdo","No sabe / No contesta","De acuerdo","Menciona","Menciona","Menciona","Menciona","Menciona","Menciona","Ir a estudiar o trabajar a otros paises.","Comprar un producto extranjero a un precio mas bajo","Mas empleo","Salarios mas altos","Acceso a mayor variedad de productos","Mas y mejor acceso a la tecnologia","Lo beneficia","De acuerdo","De acuerdo","Muy de acuerdo","De acuerdo","Dar mayor oportunidad a la gente de participar en decisiones gubernamentales importantes","Mantener el orden en la nacion","Garantizar las libertades politicas de los ciudadanos","No contesta","A la lucha contra el cambio climatico, sin importar sus consecuencias negativas en el crecimiento economico","En desacuerdo","De acuerdo","En desacuerdo","En desacuerdo","En desacuerdo","De acuerdo","En desacuerdo","En desacuerdo","Menciona","No menciona","No menciona","Menciona","No menciona","Menciona","No menciona","Mal","Muy interesado","Para nada garantizadas","Poco garantizadas","Poco garantizadas","Poco garantizadas","Para nada garantizadas","Algo garantizadas","Algo garantizadas","Poco garantizadas","Poco garantizadas","Para nada garantizadas","Para nada garantizadas","Para nada garantizadas","Poco garantizadas","Si","No vota/Ninguno","No aplicable","Frecuentemente","Frecuentemente","Nunca","Nunca","La podria realizar","La ha realizado","La ha realizado","La ha realizado","Hay que controlar la publicacion de informacion falsa aunque eso limite la libertad de expresion.","Hay que votar pero tambien protestar","No dicen lo que realmente piensan","Si","No sabe / No contesta","Empeoran la politica","No lo representa bien","Mucha","Mucha","Mucha","Mucha","De acuerdo","De acuerdo","Menos de la mitad","De acuerdo","En desacuerdo","De acuerdo","De acuerdo","Menciona","Menciona","Menciona","Menciona","Menciona","Menciona","Menciona","No menciona","Ambos","Todo o casi todo el tiempo","Nada","01 Completamente inaceptable","4","No lo conoce","No lo conoce","0 Muy mala","0 Muy mala","0 Muy mala","0 Muy mala","0 Muy mala","0 Muy mala","0 Muy mala","5","0 Muy mala","8","0 Muy mala","0 Muy mala","0 Muy mala","0 Muy mala","Muy probable","Ninguna","No aplicable","No contesta","Rara vez","Muy preocupado","No les alcanza, tienen dificultades","No","No contesta","Si","Si",22,"Universitario completo","9 anos","No menciona","No menciona","Menciona","No menciona","Si, no se si era local nacional o extranjero",0,"No contesta","Menciona","No menciona","Menciona","No menciona","Menciona","Menciona","Menciona","Menciona","No menciona","No menciona","Espanol","Espanol","Si",19820822,"Independiente/cuenta propia","No aplicable","Dueno de negocio","Si","No","Si","Si","No","No sabe / No contesta","No","No","Si","Si","No",-3,"No aplicable","No aplicable","No aplicable","No aplicable","Bueno","Superior completa","Secundaria, media, tecnica incompleta","No aplicable","26-40","No menciona partido","No menciona partido (Vota nulo/blanco, no vota, ninguno)",1.4382157
"3607","2023"," Colombia",3,"CO: Region Territorios Nacionales","CO: Bogota D.C.","(Capital)",11001,18,"Mujer",25928,"22","Febrero",1546,1629,43,6,0,3,0,4,0,"No supervisada","No supervisada",11,25928,"Muy satisfecho","Esta estancado","Debe cambiarse radicalmente","Pobreza","Regular","Un poco peor","Mucho peor","Mucho mejor","Se puede confiar en la mayoria de las personas","En algunas circunstancias, un gobierno autoritario puede ser preferible a uno democratico.","Nada satisfecho","Nada satisfecho",1,"Mucha","Mucha","Algo","Poca","Ninguna","Poca","Poca","Poca","Poca","Mucha","Algo","Poca","Poca","Poca","Algo","Algo","Algo","Poca","No aprueba","5","Injusta","De acuerdo","Muy de acuerdo","En desacuerdo","De acuerdo","De acuerdo","En desacuerdo","En desacuerdo","De acuerdo","De acuerdo","Prefiero una sociedad que este abierta a la diversidad de todo tipo de costumbres","Apoyaria a un gobierno militar en reemplazo del gobierno democratico, si las cosas se ponen muy dificiles","La democracia puede funcionar sin partidos","1 Para nada justificable","Muy favorable","Algo favorable","Algo desfavorable","Algo favorable","Algo desfavorable","Algo desfavorable","Mas bien buenas","Mas bien buenas","Mas bien malas","Mas bien buenas","Mas bien buenas","Mas bien buenas","Mas bien buenas","Mas bien malas","Algo","Nada","Mucho","Algo","Algo","Algo","eeuu","Aumentado algo","Algo a favor","Muy a favor","De acuerdo","Muy de acuerdo","Muy de acuerdo","De acuerdo","Muy de acuerdo","De acuerdo","Menciona","No menciona","Menciona","Menciona","No menciona","No menciona","Ir a estudiar o trabajar a otros paises.","Mas empleo","Salarios mas altos","No sabe / No contesta","No sabe / No contesta","No sabe / No contesta","Ni beneficia ni perjudica","En desacuerdo","En desacuerdo","En desacuerdo","En desacuerdo","Proteger la libertad de expresion","Mantener el orden en la nacion","Garantizar las libertades politicas de los ciudadanos","Distribuir el poder en varias instituciones","A la lucha contra el cambio climatico, sin importar sus consecuencias negativas en el crecimiento economico","De acuerdo","De acuerdo","En desacuerdo","Muy en desacuerdo","En desacuerdo","En desacuerdo","Muy en desacuerdo","De acuerdo","Menciona","Menciona","Menciona","Menciona","Menciona","Menciona","Menciona","Regular","Algo interesado","Poco garantizadas","Poco garantizadas","Poco garantizadas","Algo garantizadas","Algo garantizadas","Poco garantizadas","Poco garantizadas","Poco garantizadas","Poco garantizadas","Poco garantizadas","Poco garantizadas","Poco garantizadas","Poco garantizadas","No","No sabe","No aplicable","Frecuentemente","Frecuentemente","Muy frecuentemente","Nunca","La podria realizar","La podria realizar","Nunca las haria","La podria realizar","Hay que controlar la publicacion de informacion falsa aunque eso limite la libertad de expresion.","Hay que votar pero tambien protestar","No dicen lo que realmente piensan","Si","Entre amigos","Ni la mejoran ni la empeoran","No lo representa bien","Mucha","Mucha","Alguna","Alguna","De acuerdo","De acuerdo","Menos de la mitad","De acuerdo","En desacuerdo","De acuerdo","De acuerdo","No menciona","No menciona","No menciona","Menciona","No menciona","No menciona","No menciona","Menciona","Pariente","Todo o casi todo el tiempo","Algo","9","7","6","7","6","1","5","8","No sabe","6","7","7","6","8","7","7","7","8","Muy probable","Catolica","Practicante","Media","Algunas veces","No tiene trabajo (Cesantes, Estudiantes, Duenas de casa, Jubilados)","No les alcanza, tienen dificultades","No","Otra raza","Si","No",17,"11 anos","11 anos","No menciona","No menciona","No menciona","No menciona","No sabe",0,"No contesta","Menciona","No menciona","Menciona","No menciona","Menciona","Menciona","Menciona","No menciona","No menciona","No menciona","Espanol","Espanol","Si",20040606,"Estudiante","No aplicable","No aplicable","Si","No","No","Si","No","No","Si","Si","Si","No","No",27,"11 anos","Independiente/cuenta propia","No aplicable","Trabajador por cuenta propia, ambulante","Bueno","Secundaria, media, tecnica completa","Secundaria, media, tecnica completa","Secundaria, media, tecnica completa","16-25","No menciona partido","No menciona partido (Vota nulo/blanco, no vota, ninguno)",0.5227775
"3608","2023"," Colombia",4,"CO: Region Territorios Nacionales","CO: Bogota D.C.","(Capital)",11001,59,"Hombre",26033,"22","Febrero",1457,1545,48,11,0,3,0,4,0,"No supervisada","No supervisada",11,26033,"Muy satisfecho","Esta en retroceso","Necesita reformas profundas","Corrupcion","Mala","Mucho peor","Un poco mejor","Un poco mejor","Uno nunca es lo suficientemente cuidadoso en el trato con los demas","En algunas circunstancias, un gobierno autoritario puede ser preferible a uno democratico.","Nada satisfecho","Nada satisfecho",1,"Algo","Poca","Ninguna","Ninguna","Ninguna","Ninguna","Ninguna","Ninguna","Ninguna","Mucha","Poca","Ninguna","Ninguna","Poca","Poca","Ninguna","Ninguna","Ninguna","No aprueba","5","Injusta","De acuerdo","Muy de acuerdo","Muy en desacuerdo","Muy de acuerdo","Muy de acuerdo","Muy en desacuerdo","Muy en desacuerdo","Muy de acuerdo","Muy de acuerdo","Prefiero una sociedad que este abierta a la diversidad de todo tipo de costumbres","Apoyaria a un gobierno militar en reemplazo del gobierno democratico, si las cosas se ponen muy dificiles","La democracia puede funcionar sin partidos","1 Para nada justificable","Algo favorable","Algo favorable","Muy favorable","Muy desfavorable","No sabe","Muy desfavorable","Mas bien malas","Muy malas","Mas bien buenas","Muy malas","Muy malas","Muy malas","Muy malas","Mas bien buenas","Mucho","Poco","Algo","Nada","Mucho","Mucho","China","Disminuido mucho","Muy a favor","Muy a favor","Muy en desacuerdo","Muy de acuerdo","De acuerdo","Muy en desacuerdo","Muy en desacuerdo","En desacuerdo","Menciona","Menciona","No menciona","No menciona","Menciona","Menciona","Ir a estudiar o trabajar a otros paises.","Comprar un producto extranjero a un precio mas bajo","Acceso a mayor variedad de productos","Mas y mejor acceso a la tecnologia","No sabe / No contesta","No sabe / No contesta","Lo perjudica","En desacuerdo","De acuerdo","No sabe / No contesta","No sabe / No contesta","Dar mayor oportunidad a la gente de participar en decisiones gubernamentales importantes","Mantener el orden en la nacion","Garantizar las libertades politicas de los ciudadanos","Distribuir el poder en varias instituciones","A la lucha contra el cambio climatico, sin importar sus consecuencias negativas en el crecimiento economico","En desacuerdo","Muy de acuerdo","Muy en desacuerdo","Muy en desacuerdo","De acuerdo","De acuerdo","Muy en desacuerdo","No sabe / No contesta","Menciona","No menciona","No menciona","No menciona","Menciona","Menciona","Menciona","Regular","Algo interesado","Poco garantizadas","Para nada garantizadas","Para nada garantizadas","Algo garantizadas","Para nada garantizadas","Algo garantizadas","Poco garantizadas","Para nada garantizadas","Completamente garantizadas","Para nada garantizadas","Poco garantizadas","Para nada garantizadas","Para nada garantizadas","No","No responde","No aplicable","Casi nunca","Casi nunca","Nunca","Nunca","La podria realizar","La podria realizar","La podria realizar","Nunca las haria","Hay que controlar la publicacion de informacion falsa aunque eso limite la libertad de expresion.","Hay que votar pero tambien protestar","No dicen lo que realmente piensan","Si","Entre amigos","Empeoran la politica","No lo representa bien","Mucha","Mucha","Mucha","Mucha","De acuerdo","En desacuerdo","Menos de la mitad","De acuerdo","De acuerdo","De acuerdo","De acuerdo","No menciona","No menciona","No menciona","Menciona","Menciona","Menciona","Menciona","Menciona","Ambos","Todo o casi todo el tiempo","Nada","01 Completamente inaceptable","1","No sabe","No sabe","8","0 Muy mala","6","No sabe","No sabe","4","1","1","1","5","3","3","1","3","Muy probable","Ninguna","No aplicable","Media Baja","Nunca","Muy preocupado","Les alcanza justo, sin grandes dificultades","No","Otra raza","No","Si",16,"Universitario incompleto","3 anos","Menciona","No menciona","No menciona","No menciona","Si, a un local nacional",0,"No contesta","Menciona","No menciona","Menciona","No menciona","Menciona","No menciona","No menciona","No menciona","No menciona","No menciona","Espanol","Espanol","Si",19630623,"Independiente/cuenta propia","No aplicable","Trabajador por cuenta propia, ambulante","Si","Si","Si","Si","Si","Si","Si","Si","Si","Si","No",-3,"No aplicable","No aplicable","No aplicable","No aplicable","Bueno","Superior Incompleta","Basica incompleta","No aplicable","41-60","No menciona partido","No menciona partido (Vota nulo/blanco, no vota, ninguno)",1.4370974
"3609","2023"," Colombia",5,"CO: Region Territorios Nacionales","CO: Bogota D.C.","(Capital)",11001,55,"Mujer",23388,"22","Febrero",1544,1627,43,6,0,2,0,3,0,"No supervisada","No supervisada",11,23388,"No muy satisfecho","Esta progresando","Necesita reformas profundas","Desocupacion/desempleo","Regular","Un poco peor","Un poco mejor","Un poco mejor","Se puede confiar en la mayoria de las personas","La democracia es preferible a cualquier otra forma de gobierno","No muy satisfecho","No muy satisfecho",1,"Poca","Algo","Algo","Poca","Algo","Algo","Poca","Poca","Algo","Algo","Poca","Algo","Poca","Poca","Poca","Poca","Algo","Algo","Aprueba","6","Muy injusta","De acuerdo","En desacuerdo","En desacuerdo","De acuerdo","Muy de acuerdo","En desacuerdo","Muy de acuerdo","De acuerdo","De acuerdo","Prefiero una sociedad que este abierta a la diversidad de todo tipo de costumbres","En ninguna circunstancia apoyaria a un gobierno militar","La democracia puede funcionar sin partidos","1 Para nada justificable","Algo favorable","Muy desfavorable","Muy desfavorable","Algo favorable","Algo favorable","Algo desfavorable","Mas bien buenas","Mas bien malas","Mas bien malas","Mas bien buenas","Mas bien buenas","Mas bien buenas","Mas bien malas","Mas bien malas","Poco","Poco","Poco","Poco","Poco","Poco","eeuu","Aumentado algo","Algo a favor","Algo a favor","De acuerdo","De acuerdo","De acuerdo","De acuerdo","De acuerdo","De acuerdo","No menciona","No menciona","Menciona","Menciona","Menciona","Menciona","Mas empleo","Salarios mas altos","Acceso a mayor variedad de productos","Mas y mejor acceso a la tecnologia","No sabe / No contesta","No sabe / No contesta","Lo perjudica","En desacuerdo","De acuerdo","Muy de acuerdo","En desacuerdo","Dar mayor oportunidad a la gente de participar en decisiones gubernamentales importantes","Mantener el orden en la nacion","Garantizar las libertades politicas de los ciudadanos","Distribuir el poder en varias instituciones","A la lucha contra el cambio climatico, sin importar sus consecuencias negativas en el crecimiento economico","En desacuerdo","De acuerdo","Muy en desacuerdo","En desacuerdo","De acuerdo","De acuerdo","En desacuerdo","En desacuerdo","Menciona","Menciona","Menciona","Menciona","Menciona","Menciona","Menciona","Regular","Algo interesado","Algo garantizadas","Poco garantizadas","Algo garantizadas","Algo garantizadas","Poco garantizadas","Poco garantizadas","Poco garantizadas","Algo garantizadas","Algo garantizadas","Para nada garantizadas","Poco garantizadas","Algo garantizadas","Poco garantizadas","Si","CO: Pacto historico","Voto por el partido en el gobierno","Frecuentemente","Casi nunca","Frecuentemente","Frecuentemente","La ha realizado","La ha realizado","La ha realizado","La ha realizado","Hay que controlar la publicacion de informacion falsa aunque eso limite la libertad de expresion.","Hay que votar pero tambien protestar","No dicen lo que realmente piensan","Si","Entre amigos","Mejoran la politica","No lo representa bien","Mucha","Alguna","Alguna","Poca","Muy de acuerdo","Muy de acuerdo","La mitad","Muy en desacuerdo","En desacuerdo","De acuerdo","De acuerdo","No menciona","No menciona","Menciona","Menciona","No menciona","Menciona","Menciona","Menciona","Pariente","Todo o casi todo el tiempo","Poco","5","8","No lo conoce","No lo conoce","2","3","No sabe","9","No lo conoce","5","1","2","3","1","2","9","8","8","Bastante probable","Catolica","No muy practicante","Media Baja","Nunca","Preocupado","No les alcanza, tienen dificultades","No","Blanco(a)","No","Si",41,"Universitario incompleto","2 anos","No menciona","No menciona","No menciona","No menciona","No contesta",0,"No contesta","Menciona","No menciona","No menciona","No menciona","Menciona","No menciona","No menciona","No menciona","No menciona","No menciona","Espanol","Espanol","Si",19670613,"No trabaja/ responsable de las compras y el cuidado de la casa","No aplicable","No aplicable","Si","Si","Si","Si","Si","No","Si","Si","Si","Si","No",-3,"No aplicable","No aplicable","No aplicable","No aplicable","Bueno","Superior Incompleta","Basica incompleta","No aplicable","41-60","Gobierno","Alianzas Electorales de diverso origen",1.8529976
"3610","2023"," Colombia",6,"CO: Region Territorios Nacionales","CO: Bogota D.C.","(Capital)",11001,25,"Hombre",24189,"22","Febrero",1540,1611,31,12,0,2,1,3,0,"No supervisada","No supervisada",11,24189,"Muy satisfecho","Esta en retroceso","Puede mejorarse con pequenos cambios","La economia/problemas economicos/financieros","Regular","Un poco peor","Un poco mejor","Un poco mejor","Uno nunca es lo suficientemente cuidadoso en el trato con los demas","A la gente como uno, nos da lo mismo un regimen democratico que uno no democratico","No muy satisfecho","No muy satisfecho",2,"Mucha","Mucha","Mucha","Mucha","Mucha","Mucha","Mucha","Mucha","Mucha","Mucha","Mucha","Algo","Algo","Algo","Algo","Algo","Algo","Algo","Aprueba","5","Muy injusta","De acuerdo","De acuerdo","De acuerdo","De acuerdo","De acuerdo","De acuerdo","En desacuerdo","De acuerdo","En desacuerdo","Prefiero una sociedad que este abierta a la diversidad de todo tipo de costumbres","En ninguna circunstancia apoyaria a un gobierno militar","Sin partidos politicos no puede haber democracia","6","Muy favorable","Muy favorable","Muy favorable","Muy favorable","Algo favorable","Muy favorable","Muy buenas","Muy buenas","Muy buenas","Muy buenas","Muy buenas","Muy buenas","Muy buenas","Muy buenas","Mucho","Poco","Mucho","Mucho","Poco","Poco","eeuu","Aumentado mucho","Muy a favor","Muy a favor","Muy de acuerdo","De acuerdo","De acuerdo","De acuerdo","De acuerdo","De acuerdo","Menciona","Menciona","Menciona","Menciona","Menciona","Menciona","Ir a estudiar o trabajar a otros paises.","Comprar un producto extranjero a un precio mas bajo","Mas empleo","Salarios mas altos","Acceso a mayor variedad de productos","Mas y mejor acceso a la tecnologia","Lo beneficia","De acuerdo","De acuerdo","De acuerdo","De acuerdo","Mantener el orden en la nacion","Proteger la libertad de expresion","Concentrar el poder politico en un lider","Garantizar las libertades politicas de los ciudadanos","A la lucha contra el cambio climatico, sin importar sus consecuencias negativas en el crecimiento economico","Muy en desacuerdo","En desacuerdo","Muy de acuerdo","No sabe / No contesta","Muy de acuerdo","De acuerdo","En desacuerdo","En desacuerdo","No menciona","No menciona","Menciona","No menciona","No menciona","No menciona","Menciona","Muy bien","Poco interesado","Algo garantizadas","Completamente garantizadas","Completamente garantizadas","Completamente garantizadas","Completamente garantizadas","Algo garantizadas","Algo garantizadas","Completamente garantizadas","Completamente garantizadas","Completamente garantizadas","Completamente garantizadas","Completamente garantizadas","Completamente garantizadas","Si","CO: Partido Conservador Colombiano (PCC)","Voto por el partido de oposicion","Frecuentemente","Casi nunca","Nunca","Nunca","La podria realizar","Nunca las haria","Nunca las haria","Nunca las haria","Hay que controlar la publicacion de informacion falsa aunque eso limite la libertad de expresion.","Hay que votar siempre","No dicen lo que realmente piensan","Si","No suelo hacerlo","Empeoran la politica","Lo representa bien","Mucha","Mucha","Mucha","Poca","En desacuerdo","De acuerdo","Ninguna","En desacuerdo","En desacuerdo","En desacuerdo","Muy de acuerdo","No menciona","Menciona","No menciona","Menciona","No menciona","No menciona","No menciona","No menciona","Usted","Algunas veces","Poco","7","7","No lo conoce","No lo conoce","No lo conoce","5","No lo conoce","No lo conoce","No lo conoce","No lo conoce","4","No lo conoce","No lo conoce","No lo conoce","3","No lo conoce","No lo conoce","8","No sabe","Catolica","Muy practicante","Baja","Rara vez","Poco preocupado","Les alcanza justo, sin grandes dificultades","Si, un familiar","Mestizo(a)","Si","Si",17,"11 anos","11 anos","No menciona","No menciona","No menciona","No menciona","No sabe",0,"No contesta","Menciona","No menciona","No menciona","No menciona","Menciona","No menciona","No menciona","No menciona","No menciona","No menciona","Espanol","Espanol","Si",19970502,"Independiente/cuenta propia","No aplicable","Trabajador por cuenta propia, ambulante","No","No","No","Si","No","No","Si","Si","Si","No","No",-3,"No aplicable","No aplicable","No aplicable","No aplicable","Muy bueno","Secundaria, media, tecnica completa","Secundaria, media, tecnica completa","No aplicable","16-25","Oposicion","Partidos Conservadores",0.6177955
